3.8018939632056126e-9, 1.5755473405161957e-14
3.9810717055349855e-9, 1.6498005868812723e-14
4.168693834703363e-9, 1.7275532799640184e-14
4.365158322401665e-9, 1.8089703435297198e-14
4.570881896148752e-9, 1.8942244739550667e-14
4.7863009232264e-9, 1.9834965065395703e-14
5.011872336272735e-9, 2.0769757990806096e-14
5.248074602497734e-9, 2.1748606335258568e-14
5.495408738576248e-9, 2.2773586365548682e-14
5.75439937337159e-9, 2.3846872199820798e-14
6.025595860743593e-9, 2.4970740419152415e-14
6.309573444801943e-9, 2.6147574896476217e-14
6.606934480075964e-9, 2.737987185308058e-14
6.918309709189363e-9, 2.867024515341545e-14
7.244359600749921e-9, 3.0021431849434015e-14
7.58577575029185e-9, 3.143629798622976e-14
7.943282347242822e-9, 3.291784468128509e-14
8.317637711026743e-9, 3.4469214490224224e-14
8.709635899560831e-9, 3.6093698072573617e-14
9.120108393559115e-9, 3.779474117167023e-14
9.549925860214368e-9, 3.9575951923520185e-14
1.000000000000002e-8, 4.144110851011284e-14
1.0471285480509006e-8, 4.339416717342257e-14
1.0964781961431873e-8, 4.543927060709833e-14
1.148153621496884e-8, 4.758075674363837e-14
1.2022644346174155e-8, 4.982316795569162e-14
1.2589254117941687e-8, 5.217126069099967e-14
1.3182567385564101e-8, 5.463001556141913e-14
1.3803842646028866e-8, 5.720464790742127e-14
1.4454397707459309e-8, 5.990061886048056e-14
1.5135612484362102e-8, 6.272364692681322e-14
1.5848931924611173e-8, 6.567972011703985e-14
1.659586907437563e-8, 6.877510864749641e-14
1.7378008287493763e-8, 7.201637824013855e-14
1.8197008586099862e-8, 7.541040404924628e-14
1.9054607179632522e-8, 7.896438524447052e-14
1.995262314968883e-8, 8.268586028115403e-14
2.0892961308540408e-8, 8.658272289031639e-14
2.1877616239495564e-8, 9.066323882221837e-14
2.2908676527677795e-8, 9.493606337902108e-14
2.3988329190194947e-8, 9.941025977372947e-14
2.511886431509582e-8, 1.0409531835436034e-13
2.6302679918953867e-8, 1.0900117673411048e-13
2.7542287033381745e-8, 1.1413824087022364e-13
2.8840315031266117e-8, 1.1951740713626728e-13
3.0199517204020194e-8, 1.2515008543463634e-13
3.162277660168386e-8, 1.310482233983058e-13
3.311311214825921e-8, 1.372243317331679e-13
3.467368504525324e-8, 1.436915107547078e-13
3.6307805477010175e-8, 1.5046347817530376e-13
3.8018939632056205e-8, 1.575545982010897e-13
3.9810717055349855e-8, 1.649799120000983e-13
4.1686938347033635e-8, 1.7275516960631096e-13
4.365158322401665e-8, 1.8089686332728507e-13
4.570881896148752e-8, 1.8942226272621704e-13
4.78630092322639e-8, 1.9834945125264348e-13
5.011872336272735e-8, 2.0769736459947462e-13
5.248074602497734e-8, 2.1748583086772074e-13
5.495408738576248e-8, 2.277356126241028e-13
5.7543993733715784e-8, 2.384684509407526e-13
6.025595860743593e-8, 2.4970711151041517e-13
6.309573444801943e-8, 2.6147543293496847e-13
6.606934480075964e-8, 2.73798377289682e-13
6.918309709189377e-8, 2.8670208307046304e-13
7.24435960074992e-8, 3.0021392063639486e-13
7.585775750291852e-8, 3.143625502651672e-13
7.943282347242822e-8, 3.2917798294453665e-13
8.317637711026726e-8, 3.446916440287538e-13
8.709635899560833e-8, 3.6093643989498094e-13
9.120108393559115e-8, 3.7794682774108157e-13
9.549925860214369e-8, 3.957588886728265e-13
1.0000000000000021e-7, 4.144104042355319e-13
1.0471285480509028e-7, 4.3394093655246077e-13
1.0964781961431874e-7, 4.543919122399663e-13
1.148153621496884e-7, 4.75806710277361e-13
1.2022644346174156e-7, 4.982307540178854e-13
1.2589254117941715e-7, 5.217116075359317e-13
1.31825673855641e-7, 5.462990765148869e-13
1.3803842646028865e-7, 5.720453138895749e-13
1.445439770745928e-7, 5.990049304673605e-13
1.5135612484362101e-7, 6.272351107625559e-13
1.5848931924611173e-7, 6.567957342898039e-13
1.659586907437563e-7, 6.877495025737149e-13
1.7378008287493765e-7, 7.201620721441381e-13
1.8197008586099864e-7, 7.541021937991446e-13
1.9054607179632522e-7, 7.89641858431104e-13
1.995262314968883e-7, 8.268564497251541e-13
2.0892961308540409e-7, 8.658249040539328e-13
2.1877616239495564e-7, 9.066298779076951e-13
2.2908676527677795e-7, 9.493579232149403e-13
2.3988329190194946e-7, 9.940996709254012e-13
2.5118864315095823e-7, 1.0409500232447711e-12
2.630267991895387e-7, 1.0900083549288704e-12
2.754228703338175e-7, 1.141378724064206e-12
2.8840315031266115e-7, 1.1951700927819835e-12
3.019951720402019e-7, 1.2514965583736845e-12
3.1622776601683855e-7, 1.3104775952983847e-12
3.311311214825921e-7, 1.3722383085950975e-12
3.467368504525324e-7, 1.4369096992376275e-12
3.6307805477010174e-7, 1.504628941994716e-12
3.8018939632056205e-7, 1.5755396763847896e-12
3.9810717055349856e-7, 1.6497923113423974e-12
4.1686938347033636e-7, 1.7275443442425334e-12
4.365158322401665e-7, 1.8089606949594318e-12
4.5708818961487516e-7, 1.894214055668328e-12
4.78630092322639e-7, 1.9834852571321e-12
5.011872336272736e-7, 2.0769636522496014e-12
5.248074602497734e-7, 2.1748475176791696e-12
5.495408738576248e-7, 2.2773444743890906e-12
5.754399373371578e-7, 2.3846719280268983e-12
6.025595860743593e-7, 2.4970575300414962e-12
6.309573444801942e-7, 2.6147396605360644e-12
6.606934480075964e-7, 2.7379679338757828e-12
6.918309709189377e-7, 2.867003728122642e-12
7.244359600749921e-7, 3.0021207394201727e-12
7.585775750291852e-7, 3.1436055625038673e-12
7.943282347242822e-7, 3.2917582985683736e-12
8.317637711026726e-7, 3.446893191780604e-12
8.709635899560832e-7, 3.6093392957886434e-12
9.120108393559115e-7, 3.779441171639983e-12
9.549925860214369e-7, 3.9575596185891484e-12
1.000000000000002e-6, 4.144072439344525e-12
1.0471285480509028e-6, 4.339375241377241e-12
1.0964781961431874e-6, 4.543882275991501e-12
1.148153621496884e-6, 4.7580273169356984e-12
1.2022644346174155e-6, 4.9822645804175286e-12
1.2589254117941714e-6, 5.217069688474125e-12
1.3182567385564101e-6, 5.462940677740231e-12
1.3803842646028865e-6, 5.720399055753561e-12
1.445439770745928e-6, 5.989990907037305e-12
1.5135612484362104e-6, 6.272288051305373e-12
1.5848931924611175e-6, 6.567889256246369e-12
1.659586907437563e-6, 6.877421507458108e-12
1.7378008287493763e-6, 7.201541338225596e-12
1.8197008586099862e-6, 7.540936221962172e-12
1.9054607179632521e-6, 7.896326030266534e-12
1.995262314968883e-6, 8.268464559687456e-12
2.0892961308540453e-6, 8.658141130433563e-12
2.1877616239495564e-6, 9.066182260417948e-12
2.2908676527677794e-6, 9.493453418187652e-12
2.3988329190194948e-6, 9.940860858454349e-12
2.5118864315095823e-6, 1.0409353544118768e-11
2.6302679918953867e-6, 1.0899925158863726e-11
2.754228703338169e-6, 1.141361621458319e-11
2.884031503126612e-6, 1.195151625811602e-11
3.0199517204020193e-6, 1.251476618196255e-11
3.162277660168386e-6, 1.3104560643884069e-11
3.3113112148259145e-6, 1.3722150600514333e-11
3.4673685045253236e-6, 1.4368845960355669e-11
3.6307805477010175e-6, 1.504601836178349e-11
3.8018939632056204e-6, 1.5755104081949753e-11
3.981071705534978e-6, 1.649760708275151e-11
4.168693834703363e-6, 1.727510220032313e-11
4.365158322401665e-6, 1.8089238484812863e-11
4.570881896148761e-6, 1.8941742697524975e-11
4.78630092322639e-6, 1.9834422972840134e-11
5.011872336272735e-6, 2.0769172652678067e-11
5.248074602497734e-6, 2.17479743016297e-11
5.4954087385762595e-6, 2.277290391127144e-11
5.754399373371579e-6, 2.3846135302572472e-11
6.0255958607435935e-6, 2.4969944735728334e-11
6.309573444801943e-6, 2.6146715737190737e-11
6.606934480075978e-6, 2.7378944154126733e-11
6.918309709189377e-6, 2.866924344701901e-11
7.244359600749921e-6, 3.002035023162693e-11
7.585775750291852e-6, 3.1435130082052695e-11
7.943282347242837e-6, 3.291658360721376e-11
8.317637711026726e-6, 3.446785281359808e-11
8.709635899560814e-6, 3.609222776778885e-11
9.120108393559115e-6, 3.7793153572876965e-11
9.549925860214369e-6, 3.957423767354643e-11
0.000010000000000000021, 4.143925750531413e-11
0.000010471285480509006, 4.339216850413162e-11
0.000010964781961431874, 4.5437112493324075e-11
0.000011481536214968841, 4.757842646563542e-11
0.000012022644346174156, 4.9820651778990753e-11
0.000012589254117941688, 5.2168543785457614e-11
0.000013182567385564101, 5.4627081913810487e-11
0.000013803842646028866, 5.7201480227057364e-11
0.000014454397707459309, 5.989719847729897e-11
0.000015135612484362102, 6.27199536813373e-11
0.000015848931924611175, 6.56757322415597e-11
0.000016595869074375632, 6.877080263777088e-11
0.000017378008287493798, 7.201172871686237e-11
0.000018197008586099864, 7.540538360846485e-11
0.00001905460717963252, 7.895896429606282e-11
0.00001995262314968883, 8.268000687442898e-11
0.00002089296130854045, 8.657640252569668e-11
0.000021877616239495563, 9.065641424790035e-11
0.000022908676527677793, 9.492869437141463e-11
0.000023988329190194948, 9.94023029003805e-11
0.000025118864315095873, 1.0408672671796114e-10
0.00002630267991895387, 1.0899189969608712e-10
0.00002754228703338169, 1.1412822375227399e-10
0.000028840315031266117, 1.1950659089808797e-10
0.000030199517204020192, 1.251384063259385e-10
0.000031622776601683856, 1.3103561258307237e-10
0.000033113112148259144, 1.3721071488393383e-10
0.000034673685045253235, 1.4367680761447514e-10
0.000036307805477010174, 1.5044760208450496e-10
0.000038018939632056205, 1.575374555868168e-10
0.000039810717055349776, 1.649614018245825e-10
0.00004168693834703363, 1.7273518277140609e-10
0.000043651583224016654, 1.8087528203143912e-10
0.00004570881896148761, 1.8939895977014906e-10
0.0000478630092322639, 1.983242892896258e-10
0.00005011872336272735, 2.0767019532580947e-10
0.000052480746024977334, 2.174564941486316e-10
0.000054954087385762596, 2.277039355498949e-10
0.00005754399373371578, 2.384342468076736e-10
0.000060255958607435935, 2.4967017872021713e-10
0.00006309573444801943, 2.614355538066751e-10
0.00006606934480075978, 2.7375531677656574e-10
0.00006918309709189376, 2.8665558737466214e-10
0.00007244359600749921, 3.0016371571301493e-10
0.00007585775750291851, 3.1430834020703795e-10
0.00007943282347242838, 3.291194482381126e-10
0.00008317637711026725, 3.446284396708713e-10
0.00008709635899560814, 3.6086819335938123e-10
0.00009120108393559115, 3.778731367827045e-10
0.00009549925860214369, 3.956793189569322e-10
0.00010000000000000021, 4.143244867776867e-10
0.00010471285480509007, 4.3384816495428576e-10
0.00010964781961431873, 4.542917397043648e-10
0.0001148153621496884, 4.756985463856195e-10
0.00012022644346174156, 4.981139612496654e-10
0.00012589254117941688, 5.215854975116292e-10
0.000131825673855641, 5.461629059382197e-10
0.00013803842646028865, 5.718982801664655e-10
0.0001445439770745931, 5.988461669753134e-10
0.00015135612484362102, 6.270636817426208e-10
0.00015848931924611174, 6.566106293310421e-10
0.00016595869074375631, 6.875496306576292e-10
0.00017378008287493798, 7.199462552139838e-10
0.00018197008586099862, 7.538691598161986e-10
0.00019054607179632522, 7.893902338769838e-10
0.00019952623149688828, 8.265847515059648e-10
0.00020892961308540452, 8.655315307585414e-10
0.00021877616239495564, 9.063131003685855e-10
0.00022908676527677794, 9.490158743160352e-10
0.00023988329190194948, 9.937303345967397e-10
0.0002511886431509587, 1.0405512225791915e-9
0.0002630267991895387, 1.0895777393506344e-9
0.00027542287033381743, 1.1409137554739545e-9
0.00028840315031266115, 1.1946680305963117e-9
0.0003019951720402019, 1.2509544433711802e-9
0.0003162277660168386, 1.3098922321768926e-9
0.0003311311214825914, 1.3716062471373872e-9
0.0003467368504525324, 1.4362272139744543e-9
0.0003630780547701018, 1.5038920102453529e-9
0.00038018939632056205, 1.574743954545631e-9
0.00039810717055349773, 1.6489331092838208e-9
0.00041686938347033637, 1.7266165976631146e-9
0.00043651583224016654, 1.8079589355344984e-9
0.0004570881896148761, 1.893132378816941e-9
0.000478630092322639, 1.9823172872123765e-9
0.0005011872336272735, 2.0757025049772725e-9
0.0005248074602497734, 2.1734857595477558e-9
0.000549540873857626, 2.2758740788525176e-9
0.0005754399373371578, 2.383084228186199e-9
0.0006025595860743593, 2.495343167556741e-9
0.0006309573444801943, 2.6128885304622487e-9
0.0006606934480075978, 2.735969125097533e-9
0.0006918309709189376, 2.864845459036515e-9
0.0007244359600749921, 2.999790288485462e-9
0.0007585775750291852, 3.141089193252349e-9
0.0007943282347242838, 3.2890411786309953e-9
0.0008317637711026726, 3.4439593054536336e-9
0.0008709635899560832, 3.6061713496239167e-9
0.0009120108393559115, 3.7760204925024996e-9
0.0009549925860214369, 3.9538660435810814e-9
0.001000000000000002, 4.140084196946612e-9
0.0010471285480509007, 4.33506882310679e-9
0.0010964781961431873, 4.53923229782034e-9
0.001148153621496884, 4.753006369650883e-9
0.0012022644346174156, 4.976843068042658e-9
0.0012589254117941688, 5.211215653798467e-9
0.0013182567385564101, 5.456619613927021e-9
0.0013803842646028866, 5.713573702916513e-9
0.001445439770745931, 5.9826210325860685e-9
0.0015135612484362103, 6.264330212764557e-9
0.0015848931924611173, 6.559296545149786e-9
0.001659586907437563, 6.86814327280786e-9
0.00173780082874938, 7.191522887885496e-9
0.0018197008586099863, 7.530118500224522e-9
0.001905460717963252, 7.884645269691143e-9
0.001995262314968883, 8.255851905159482e-9
0.002089296130854045, 8.644522233223478e-9
0.0021877616239495564, 9.05147683984959e-9
0.0022908676527677793, 9.477574788329425e-9
0.0023988329190194947, 9.923715417042297e-9
0.0025118864315095872, 1.0390840220697456e-8
0.002630267991895387, 1.0879934818890133e-8
0.0027542287033381747, 1.1392031015979553e-8
0.0028840315031266116, 1.1928208956476059e-8
0.003019951720402019, 1.2489599380313936e-8
0.003162277660168386, 1.3077385982581481e-8
0.0033113112148259144, 1.3692807882485333e-8
0.0034673685045253236, 1.433716220653961e-8
0.0036307805477010175, 1.5011806791191956e-8
0.0038018939632056205, 1.5718163010332294e-8
0.003981071705534978, 1.64577187333701e-8
0.004168693834703364, 1.7232031419820133e-8
0.004365158322401665, 1.8042731356597276e-8
0.004570881896148761, 1.8891525044496942e-8
0.00478630092322639, 1.978019874062062e-8
0.005011872336272735, 2.0710622163805297e-8
0.005248074602497733, 2.1684752370422545e-8
0.005495408738576259, 2.270463780823742e-8
0.005754399373371578, 2.3772422556350015e-8
0.0060255958607435935, 2.4890350759593947e-8
0.006309573444801942, 2.6060771266126046e-8
0.006606934480075978, 2.7286142477322143e-8
0.006918309709189377, 2.8569037419482867e-8
0.007244359600749921, 2.991214904726512e-8
0.0075857757502918515, 3.131829578917502e-8
0.007943282347242838, 3.279042734590278e-8
0.008317637711026726, 3.4331630752733445e-8
0.008709635899560832, 3.594513671774689e-8
0.009120108393559116, 3.7634326248009125e-8
0.00954992586021437, 3.94027375764734e-8
0.010000000000000021, 4.1254073402836204e-8
0.010471285480509006, 4.319220846214609e-8
0.010964781961431873, 4.5221197435533805e-8
0.01148153621496884, 4.7345283218020106e-8
0.012022644346174156, 4.9568905558974014e-8
0.012589254117941687, 5.1896710091421886e-8
0.0131825673855641, 5.433355776706866e-8
0.013803842646028866, 5.688453471456301e-8
0.014454397707459309, 5.955496253924468e-8
0.015135612484362102, 6.235040908332746e-8
0.015848931924611172, 6.527669966622385e-8
0.01659586907437563, 6.833992882547873e-8
0.0173780082874938, 7.154647257957886e-8
0.018197008586099864, 7.490300123471324e-8
0.019054607179632522, 7.841649275840559e-8
0.01995262314968883, 8.209424674379504e-8
0.02089296130854041, 8.59438989892344e-8
0.021877616239495606, 8.997343671877723e-8
0.022908676527677793, 9.419121447005794e-8
0.02398832919019495, 9.860597067702723e-8
0.025118864315095822, 1.0322684497596681e-7
0.026302679918953922, 1.0806339626421437e-7
0.027542287033381744, 1.1312562154203193e-7
0.028840315031266116, 1.1842397556909322e-7
0.030199517204020192, 1.2396939136809686e-7
0.03162277660168379, 1.2977330160908836e-7
0.03311311214825921, 1.3584766090913838e-7
0.034673685045253234, 1.4220496908310747e-7
0.03630780547701017, 1.488582953823264e-7
0.038018939632056124, 1.558213037590973e-7
0.03981071705534985, 1.63108279196032e-7
0.04168693834703364, 1.707341551403161e-7
0.04365158322401665, 1.7871454208408602e-7
0.04570881896148752, 1.870657573331465e-7
0.047863009232264, 1.9580485600732353e-7
0.05011872336272735, 2.0494966331674912e-7
0.052480746024977334, 2.1451880815937397e-7
0.05495408738576248, 2.2453175808592152e-7
0.0575439937337159, 2.3500885567940842e-7
0.06025595860743593, 2.4597135639716345e-7
0.06309573444801943, 2.5744146792405173e-7
0.06606934480075964, 2.694423910862451e-7
0.06918309709189391, 2.819983623754782e-7
0.07244359600749921, 2.951346981341529e-7
0.07585775750291851, 3.08877840452e-7
0.07943282347242822, 3.232554048251361e-7
0.08317637711026743, 3.3829622962838085e-7
0.08709635899560832, 3.5403042745147546e-7
0.09120108393559115, 3.7048943834944784e-7
0.09549925860214369, 3.8770608505665926e-7
0.10000000000000041, 4.057146302131669e-7
0.10471285480509028, 4.2455083565073956e-7
0.10964781961431873, 4.4425202378430016e-7
0.1148153621496884, 4.648571411525206e-7
0.12022644346174131, 4.864068241489235e-7
0.12589254117941714, 5.089434669819122e-7
0.131825673855641, 5.325112918987086e-7
0.13803842646028866, 5.571564217041996e-7
0.1445439770745928, 5.829269546009378e-7
0.15135612484362135, 6.098730413712204e-7
0.15848931924611173, 6.380469649159158e-7
0.1659586907437563, 6.675032221576978e-7
0.17378008287493762, 6.982986083082135e-7
0.181970085860999, 7.304923034896963e-7
0.1905460717963252, 7.641459616911761e-7
0.19952623149688828, 7.993238020279402e-7
0.2089296130854041, 8.360927022598053e-7
0.2187761623949561, 8.745222945093087e-7
0.22908676527677793, 9.146850631045827e-7
0.23988329190194949, 9.566564444536267e-7
0.25118864315095824, 1.000514928836367e-6
0.26302679918953925, 1.0463421639785767e-6
0.27542287033381746, 1.0942230602466867e-6
0.28840315031266117, 1.1442458972750137e-6
0.30199517204020193, 1.1965024318061784e-6
0.3162277660168392, 1.2510880064918152e-6
0.3311311214825921, 1.3081016593631573e-6
0.3467368504525324, 1.3676462336399647e-6
0.36307805477010174, 1.4298284875005841e-6
0.38018939632056126, 1.494759203385965e-6
0.39810717055349853, 1.5625532963551542e-6
0.41686938347033636, 1.6333299209490521e-6
0.43651583224016655, 1.7072125759525484e-6
0.4570881896148752, 1.784329206371559e-6
0.47863009232264, 1.8648123018610939e-6
0.5011872336272735, 1.9487989907518445e-6
0.5248074602497733, 2.036431128725874e-6
0.5495408738576248, 2.1278553810852965e-6
0.575439937337159, 2.223223297441341e-6
0.6025595860743593, 2.3226913775231053e-6
0.6309573444801942, 2.4264211266654e-6
0.6606934480075964, 2.534579099381314e-6
0.6918309709189391, 2.647336929257459e-6
0.7244359600749921, 2.7648713432256724e-6
0.7585775750291851, 2.887364158064005e-6
0.7943282347242822, 3.015002256759298e-6
0.8317637711026743, 3.1479775421231266e-6
0.8709635899560833, 3.2864868647892357e-6
0.9120108393559115, 3.4307319224327894e-6
0.9549925860214369, 3.5809191267363715e-6
1.000000000000004, 3.7372594342837224e-6
1.0471285480509027, 3.899968137185276e-6
1.0964781961431873, 4.069264608828412e-6
1.1481536214968842, 4.24537199969473e-6
1.2022644346174132, 4.428516877695316e-6
1.2589254117941713, 4.6189288069368435e-6
1.3182567385564101, 4.816839858243387e-6
1.3803842646028865, 5.022484044116335e-6
1.4454397707459279, 5.2360966701112854e-6
1.5135612484362133, 5.4579135938427185e-6
1.5848931924611174, 5.688170381986065e-6
1.659586907437563, 5.927101354727638e-6
1.7378008287493762, 6.1749385061060245e-6
1.81970085860999, 6.4319102875881584e-6
1.9054607179632521, 6.698240241017473e-6
1.9952623149688828, 6.9741454657526175e-6
2.089296130854041, 7.259834903369135e-6
2.187761623949561, 7.555507421714164e-6
2.2908676527677794, 7.86134967836823e-6
2.398832919019495, 8.17753374166667e-6
2.5118864315095824, 8.504214445345484e-6
2.6302679918953924, 8.841526450587785e-6
2.7542287033381747, 9.189580986732248e-6
2.8840315031266117, 9.548462239144255e-6
3.019951720402019, 9.918223349714217e-6
3.1622776601683924, 0.00001029888199211013
3.3113112148259214, 0.000010690415480236642
3.4673685045253237, 0.000011092755364307017
3.6307805477010175, 0.000011505781464472665
3.801893963205613, 0.0000119293152870351
3.9810717055349856, 0.00001236311276283053
4.1686938347033635, 0.00001280685624137101
4.3651583224016655, 0.000013260145667680692
4.570881896148752, 0.000013722488861402162
4.7863009232264, 0.000014193290809583248
5.011872336272735, 0.000014671841875484607
5.248074602497733, 0.000015157304815662888
5.4954087385762485, 0.000015648700486347583
5.75439937337159, 0.00001614489210759574
6.025595860743593, 0.000016644567939696535
6.309573444801943, 0.000017146222210609754
6.606934480075965, 0.000017648134115614872
6.918309709189391, 0.00001814834469055167
7.244359600749921, 0.000018644631337711795
7.585775750291852, 0.00001913447975822715
7.943282347242821, 0.00001961505301621279
8.317637711026743, 0.000020083157427448743
8.709635899560832, 0.000020535204928350293
9.120108393559116, 0.00002096717153861627
9.549925860214369, 0.00002137455148230647
10.00000000000004, 0.000021752306476040124
10.471285480509028, 0.000022094809628117118
10.964781961431873, 0.00002239578331691873
11.481536214968841, 0.000022648230328791742
12.02264434617413, 0.000022844357432099526
12.589254117941714, 0.000022975490441857735
13.1825673855641, 0.000023031979684118183
13.803842646028867, 0.000023003094595583306
14.45439770745928, 0.00002287690598483486
15.135612484362134, 0.000022640154227967393
15.848931924611174, 0.000022278101361427412
16.59586907437563, 0.00002177436465272405
17.378008287493763, 0.000021110728754325382
18.1970085860999, 0.00002026693294898412
19.054607179632523, 0.000019220429236931435
19.95262314968883, 0.00001794610604273768
20.892961308540407, 0.000016415971056128436
21.87761623949561, 0.00001459878505818171
22.908676527677795, 0.000012459636364899199
23.988329190194946, 9.959442512256775e-6
25.11886431509582, 7.054361662038994e-6
26.302679918953924, 3.695090391375633e-6
27.542287033381747, 3.3272097486163735e-7
28.840315031266115, 6.922518240121286e-8
30.199517204020193, 5.118250153118182e-8
31.622776601683924, 4.3398614395325324e-8
33.11311214825921, 3.8960388051855785e-8
34.67368504525324, 3.6094990486658786e-8
36.30780547701018, 3.411507084369794e-8
38.018939632056124, 3.2691773067205873e-8
39.810717055349855, 3.1645793738724394e-8
41.68693834703364, 3.087017672562424e-8
43.651583224016655, 3.02967812450072e-8
45.708818961487516, 2.987995554883688e-8
47.863009232264, 2.9587877191382698e-8
50.11872336272735, 2.9397642388124523e-8
52.480746024977336, 2.9292327693553148e-8
54.954087385762485, 2.9259152402077553e-8
54.9541, 1.e-15
